latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-12.87046,30.29535,324.19,1,1,2023-10-07,750,Terra,MODIS,61,6.1NRT,308.25,6.44,D
-12.86801,31.23402,323.57,1.01,1,2023-10-07,750,Terra,MODIS,41,6.1NRT,305.57,10.04,D
-12.86656,32.58623,334.97,1.1,1.04,2023-10-07,750,Terra,MODIS,80,6.1NRT,310.86,21.58,D
-12.82674,36.82138,332.22,2.07,1.4,2023-10-07,750,Terra,MODIS,82,6.1NRT,303.16,55.78,D
-12.80303,29.22607,327.59,1.06,1.03,2023-10-07,750,Terra,MODIS,71,6.1NRT,305.67,15.4,D
-12.80157,29.21648,324.71,1.06,1.03,2023-10-07,750,Terra,MODIS,62,6.1NRT,303.85,12.41,D
-12.79093,27.6178,323.99,1.26,1.12,2023-10-07,750,Terra,MODIS,65,6.1NRT,302.93,13.61,D
-12.79087,27.62394,325.3,1.26,1.12,2023-10-07,750,Terra,MODIS,66,6.1NRT,303.08,14.81,D
-12.7852,31.61831,327.79,1.02,1.01,2023-10-07,750,Terra,MODIS,46,6.1NRT,310.76,8,D
-12.78104,31.52463,339.65,1.02,1.01,2023-10-07,750,Terra,MODIS,85,6.1NRT,307.82,25.62,D
-12.78039,23.41475,316.58,2.55,1.54,2023-10-07,750,Terra,MODIS,52,6.1NRT,299.66,26.63,D
-12.77973,31.51542,349.22,1.02,1.01,2023-10-07,750,Terra,MODIS,93,6.1NRT,309.49,45.18,D
-12.77753,31.62888,330.33,1.02,1.01,2023-10-07,750,Terra,MODIS,60,6.1NRT,311.4,10.89,D
-12.77635,29.11199,321.99,1.07,1.03,2023-10-07,750,Terra,MODIS,37,6.1NRT,303.2,10.12,D
-12.7747,31.54436,328.33,1.02,1.01,2023-10-07,750,Terra,MODIS,66,6.1NRT,310.54,9.09,D
-12.77339,31.53514,404.91,1.02,1.01,2023-10-07,750,Terra,MODIS,100,6.1NRT,316.56,272.13,D
-12.77208,31.52591,385.87,1.02,1.01,2023-10-07,750,Terra,MODIS,100,6.1NRT,315.94,163.36,D
-12.77076,31.5167,340.93,1.02,1.01,2023-10-07,750,Terra,MODIS,86,6.1NRT,312.76,27.35,D
-12.76946,31.5075,334.27,1.02,1.01,2023-10-07,750,Terra,MODIS,73,6.1NRT,310.91,17.08,D
-12.76603,29.65372,325.33,1.03,1.01,2023-10-07,750,Terra,MODIS,67,6.1NRT,307.25,9.08,D
-12.76573,31.54566,333.39,1.02,1.01,2023-10-07,750,Terra,MODIS,70,6.1NRT,310.58,14.27,D
-12.76442,31.53643,361.58,1.02,1.01,2023-10-07,750,Terra,MODIS,100,6.1NRT,315.64,72.07,D
-12.76311,31.5272,338.03,1.02,1.01,2023-10-07,750,Terra,MODIS,83,6.1NRT,313.74,19.83,D
-12.7595,29.12447,321.36,1.07,1.03,2023-10-07,750,Terra,MODIS,19,6.1NRT,302.56,8.68,D
-12.75166,35.01523,321.39,1.51,1.21,2023-10-07,750,Terra,MODIS,60,6.1NRT,300.1,18.66,D
-12.74999,35.00201,322.22,1.51,1.21,2023-10-07,750,Terra,MODIS,59,6.1NRT,303.66,19.56,D
-12.74692,35.00822,330.14,1.51,1.21,2023-10-07,750,Terra,MODIS,71,6.1NRT,302.64,34.63,D
-12.74508,28.90703,322.5,1.09,1.04,2023-10-07,750,Terra,MODIS,57,6.1NRT,305.32,10.34,D
-12.72538,32.64215,326.16,1.1,1.05,2023-10-07,750,Terra,MODIS,62,6.1NRT,311.09,8.69,D
-12.70092,29.65059,332.61,1.03,1.02,2023-10-07,750,Terra,MODIS,79,6.1NRT,306.3,19.21,D
-12.69953,29.64126,347.71,1.03,1.02,2023-10-07,750,Terra,MODIS,92,6.1NRT,306.9,45.68,D
-12.69594,31.31824,325.05,1.01,1,2023-10-07,750,Terra,MODIS,56,6.1NRT,305.79,11.83,D
-12.69207,27.64667,327.8,1.26,1.12,2023-10-07,750,Terra,MODIS,74,6.1NRT,305.32,18.81,D
-12.69191,29.65194,329.44,1.03,1.02,2023-10-07,750,Terra,MODIS,75,6.1NRT,308.87,14.3,D
-12.69066,38.38779,319.9,2.74,1.58,2023-10-07,750,Terra,MODIS,54,6.1NRT,296.68,37.15,D
-12.6835,33.25591,343.93,1.17,1.08,2023-10-07,750,Terra,MODIS,89,6.1NRT,309.67,44.78,D
-12.66827,37.1267,328.42,2.18,1.43,2023-10-07,750,Terra,MODIS,69,6.1NRT,304.31,39.95,D
-12.66592,37.107,334.81,2.17,1.43,2023-10-07,750,Terra,MODIS,80,6.1NRT,304.89,66.49,D
-12.66488,31.54778,330.69,1.02,1.01,2023-10-07,750,Terra,MODIS,73,6.1NRT,310.36,12.8,D
-12.66357,31.53858,345.15,1.02,1.01,2023-10-07,750,Terra,MODIS,90,6.1NRT,311.9,35.92,D
-12.66268,28.4348,321.28,1.15,1.07,2023-10-07,750,Terra,MODIS,42,6.1NRT,304.73,6.59,D
-12.65727,36.58673,328.23,1.98,1.37,2023-10-07,750,Terra,MODIS,70,6.1NRT,305.99,35.5,D
-12.65379,36.59389,327.53,1.98,1.37,2023-10-07,750,Terra,MODIS,71,6.1NRT,305.37,34.65,D
-12.65154,36.57595,323.9,1.97,1.37,2023-10-07,750,Terra,MODIS,62,6.1NRT,303.91,21.79,D
-12.64608,33.19621,323.37,1.16,1.07,2023-10-07,750,Terra,MODIS,38,6.1NRT,308.81,9.18,D
-12.63204,35.52359,323.93,1.64,1.26,2023-10-07,750,Terra,MODIS,72,6.1NRT,303.51,22.67,D
-12.62962,24.29939,315.01,2.19,1.44,2023-10-07,750,Terra,MODIS,42,6.1NRT,296.87,21.72,D
-12.62934,24.29361,319.45,2.19,1.44,2023-10-07,750,Terra,MODIS,64,6.1NRT,296.93,35.77,D
-12.58675,30.1236,325.88,1.01,1.01,2023-10-07,750,Terra,MODIS,58,6.1NRT,310.21,8.91,D
-12.56007,31.5876,327.39,1.02,1.01,2023-10-07,750,Terra,MODIS,39,6.1NRT,309.99,8.39,D
-12.55043,30.62719,324.8,1,1,2023-10-07,750,Terra,MODIS,59,6.1NRT,308.24,7.86,D
-12.53337,31.53228,336.77,1.02,1.01,2023-10-07,750,Terra,MODIS,81,6.1NRT,307.83,23.08,D
-12.53205,31.5231,335.78,1.02,1.01,2023-10-07,750,Terra,MODIS,80,6.1NRT,308.06,21.91,D
-12.51287,36.29753,321,1.87,1.34,2023-10-07,750,Terra,MODIS,46,6.1NRT,303.19,16.16,D
-12.51001,30.10418,336.49,1.01,1.01,2023-10-07,750,Terra,MODIS,83,6.1NRT,306.01,24.29,D
-12.50866,30.09504,339.87,1.01,1.01,2023-10-07,750,Terra,MODIS,86,6.1NRT,306.81,28.84,D
-12.50296,31.63997,339.91,1.02,1.01,2023-10-07,750,Terra,MODIS,85,6.1NRT,309.69,26.39,D
-12.50165,31.63073,349.3,1.02,1.01,2023-10-07,750,Terra,MODIS,93,6.1NRT,309.69,43.63,D
-12.5005,27.98738,323.89,1.21,1.1,2023-10-07,750,Terra,MODIS,66,6.1NRT,304.73,10.26,D
-12.49885,36.28201,324.56,1.86,1.33,2023-10-07,750,Terra,MODIS,71,6.1NRT,304.69,24.22,D
-12.49661,28.30234,320.79,1.17,1.08,2023-10-07,750,Terra,MODIS,51,6.1NRT,304.51,6.46,D
-12.49399,31.64127,344,1.02,1.01,2023-10-07,750,Terra,MODIS,89,6.1NRT,311.04,33.09,D
-12.49268,31.63205,332.39,1.02,1.01,2023-10-07,750,Terra,MODIS,39,6.1NRT,312.25,13.33,D
-12.46021,30.2608,324.82,1.01,1,2023-10-07,750,Terra,MODIS,56,6.1NRT,308.39,6.66,D
-12.44834,30.43571,325.06,1,1,2023-10-07,750,Terra,MODIS,61,6.1NRT,308.25,7.25,D
-12.44146,35.1959,331.64,1.54,1.22,2023-10-07,750,Terra,MODIS,81,6.1NRT,302.92,43.29,D
-12.43963,35.18162,318.33,1.54,1.22,2023-10-07,750,Terra,MODIS,58,6.1NRT,301.59,14.6,D
-12.43666,32.87059,333.22,1.12,1.05,2023-10-07,750,Terra,MODIS,75,6.1NRT,311.81,17.64,D
-12.42451,31.93217,333.64,1.04,1.02,2023-10-07,750,Terra,MODIS,77,6.1NRT,312.89,12.84,D
-12.41949,30.80658,328.77,1,1,2023-10-07,750,Terra,MODIS,69,6.1NRT,306.75,14.01,D
-12.41817,30.79755,339.91,1,1,2023-10-07,750,Terra,MODIS,85,6.1NRT,306.63,30.02,D
-12.40929,30.79886,323.19,1,1,2023-10-07,750,Terra,MODIS,43,6.1NRT,306.95,7.6,D
-12.40705,38.53939,315.96,2.79,1.6,2023-10-07,750,Terra,MODIS,36,6.1NRT,292.68,27.4,D
-12.40679,31.54711,333.3,1.02,1.01,2023-10-07,750,Terra,MODIS,76,6.1NRT,310.72,17.46,D
-12.40548,31.53793,328.56,1.01,1.01,2023-10-07,750,Terra,MODIS,67,6.1NRT,308.9,11.02,D
-12.39395,28.54839,324.41,1.14,1.06,2023-10-07,750,Terra,MODIS,66,6.1NRT,303.59,12.37,D
-12.368,30.454,323.88,1,1,2023-10-07,750,Terra,MODIS,55,6.1NRT,307.34,7.41,D
-12.36468,21.85508,320.3,3.43,1.74,2023-10-07,750,Terra,MODIS,48,6.1NRT,300.16,34.97,D
-12.33557,29.67371,337.23,1.04,1.02,2023-10-07,750,Terra,MODIS,83,6.1NRT,307.2,24.58,D
-12.32794,29.68441,325.66,1.04,1.02,2023-10-07,750,Terra,MODIS,65,6.1NRT,307.61,8.31,D
-12.32654,29.67508,350.95,1.04,1.02,2023-10-07,750,Terra,MODIS,94,6.1NRT,309.99,51.42,D
-12.30662,30.40753,331.87,1,1,2023-10-07,750,Terra,MODIS,76,6.1NRT,308.79,14.7,D
-12.30319,31.7909,331.15,1.03,1.01,2023-10-07,750,Terra,MODIS,71,6.1NRT,310.56,9.87,D
-12.29889,31.37264,324.39,1.01,1,2023-10-07,750,Terra,MODIS,40,6.1NRT,304.8,11.57,D
-12.29772,30.40885,326.77,1,1,2023-10-07,750,Terra,MODIS,67,6.1NRT,310.99,8.66,D
-12.2942,31.79218,340.33,1.03,1.01,2023-10-07,750,Terra,MODIS,85,6.1NRT,313.28,24.4,D
-12.272,33.7514,323.7,1.24,1.1,2023-10-07,750,Terra,MODIS,53,6.1NRT,307.34,14.21,D
-12.27049,25.292,323.68,1.87,1.34,2023-10-07,750,Terra,MODIS,68,6.1NRT,300.98,27.6,D
-12.26114,28.69654,321.45,1.12,1.06,2023-10-07,750,Terra,MODIS,51,6.1NRT,302.88,10.04,D
-12.25863,25.29388,319.37,1.87,1.34,2023-10-07,750,Terra,MODIS,15,6.1NRT,300.72,15.03,D
-12.2201,35.06958,340.93,1.5,1.21,2023-10-07,750,Terra,MODIS,89,6.1NRT,302.3,59,D
-12.21837,35.05604,338.22,1.5,1.21,2023-10-07,750,Terra,MODIS,87,6.1NRT,302.3,50.94,D
-12.21106,35.08465,351.52,1.5,1.21,2023-10-07,750,Terra,MODIS,95,6.1NRT,305.47,96.3,D
-12.20934,35.07106,387.86,1.5,1.21,2023-10-07,750,Terra,MODIS,100,6.1NRT,308.54,317.54,D
-12.20605,35.07744,351.39,1.5,1.21,2023-10-07,750,Terra,MODIS,95,6.1NRT,306.69,92.72,D
-12.20452,27.1536,318.63,1.38,1.16,2023-10-07,750,Terra,MODIS,31,6.1NRT,301.22,9.48,D
-12.17947,33.74686,326.74,1.23,1.1,2023-10-07,750,Terra,MODIS,69,6.1NRT,301.26,22.89,D
-12.17367,31.01782,325.39,1,1,2023-10-07,750,Terra,MODIS,58,6.1NRT,308.61,8.98,D
-12.15581,36.11062,320.7,1.79,1.31,2023-10-07,750,Terra,MODIS,61,6.1NRT,301.75,20.47,D
-12.14409,27.8766,324.51,1.24,1.11,2023-10-07,750,Terra,MODIS,62,6.1NRT,306,9.7,D
-12.12277,31.42909,327.98,1.01,1,2023-10-07,750,Terra,MODIS,63,6.1NRT,307.92,12.49,D
-12.11537,27.17401,320.14,1.38,1.16,2023-10-07,750,Terra,MODIS,50,6.1NRT,302.73,10.42,D
-12.08414,22.84447,318.64,2.91,1.63,2023-10-07,750,Terra,MODIS,53,6.1NRT,299.16,31.84,D
-12.07811,22.82587,319.17,2.93,1.63,2023-10-07,750,Terra,MODIS,57,6.1NRT,299.81,32.42,D
-12.05827,31.17022,346.45,1,1,2023-10-07,750,Terra,MODIS,91,6.1NRT,313.53,35.25,D
-11.95171,32.8265,327.17,1.1,1.05,2023-10-07,750,Terra,MODIS,65,6.1NRT,310.9,8.22,D
-11.9508,27.88449,329.2,1.25,1.11,2023-10-07,750,Terra,MODIS,62,6.1NRT,306.63,17.85,D
-11.95034,32.8166,330.56,1.1,1.05,2023-10-07,750,Terra,MODIS,73,6.1NRT,310.9,12.58,D
-11.91472,31.45321,323.39,1.01,1,2023-10-07,750,Terra,MODIS,34,6.1NRT,308.97,6.08,D
-11.90937,35.24664,321.21,1.53,1.22,2023-10-07,750,Terra,MODIS,56,6.1NRT,298.72,19.61,D
-11.89632,32.49593,330.42,1.07,1.03,2023-10-07,750,Terra,MODIS,72,6.1NRT,311.75,10.42,D
-11.89498,32.48631,333.04,1.07,1.03,2023-10-07,750,Terra,MODIS,77,6.1NRT,311.64,14.06,D
-11.89276,27.06852,322.28,1.41,1.18,2023-10-07,750,Terra,MODIS,66,6.1NRT,303.49,12.14,D
-11.89071,27.05578,322.34,1.41,1.18,2023-10-07,750,Terra,MODIS,66,6.1NRT,303.49,12.11,D
-11.87198,30.90603,328.55,1,1,2023-10-07,750,Terra,MODIS,72,6.1NRT,309.56,10.57,D
-11.87067,30.89702,338.67,1,1,2023-10-07,750,Terra,MODIS,85,6.1NRT,310.53,24.86,D
-11.82368,28.50494,328.11,1.16,1.07,2023-10-07,750,Terra,MODIS,72,6.1NRT,306.86,14,D
-11.82013,28.51161,327.02,1.16,1.07,2023-10-07,750,Terra,MODIS,70,6.1NRT,306.52,12.24,D
-11.81995,31.05767,334.89,1,1,2023-10-07,750,Terra,MODIS,81,6.1NRT,313.53,15.47,D
-11.81854,28.50107,326.02,1.16,1.07,2023-10-07,750,Terra,MODIS,68,6.1NRT,306.75,10.94,D
-11.81082,30.85978,327.88,1,1,2023-10-07,750,Terra,MODIS,69,6.1NRT,312.23,7.96,D
-11.80902,30.53739,332.96,1,1,2023-10-07,750,Terra,MODIS,76,6.1NRT,303.01,23.26,D
-11.7979,24.89532,318.3,2.04,1.39,2023-10-07,750,Terra,MODIS,58,6.1NRT,298.42,20.19,D
-11.79545,25.90751,318.27,1.71,1.28,2023-10-07,750,Terra,MODIS,51,6.1NRT,297.9,17.98,D
-11.79531,24.90179,316.37,2.04,1.39,2023-10-07,750,Terra,MODIS,52,6.1NRT,298.69,15.18,D
-11.78405,25.90932,315.01,1.71,1.28,2023-10-07,750,Terra,MODIS,15,6.1NRT,298.11,12.63,D
-11.78386,25.89958,322.04,1.72,1.29,2023-10-07,750,Terra,MODIS,69,6.1NRT,297.8,26,D
-11.76465,28.53106,332.13,1.16,1.07,2023-10-07,750,Terra,MODIS,78,6.1NRT,306.78,21.51,D
-11.76302,28.52053,353.03,1.16,1.07,2023-10-07,750,Terra,MODIS,96,6.1NRT,307,68.09,D
-11.75546,24.65786,315.48,2.14,1.42,2023-10-07,750,Terra,MODIS,51,6.1NRT,297.53,16.41,D
-11.73589,31.88036,327.76,1.02,1.01,2023-10-07,750,Terra,MODIS,59,6.1NRT,307.27,12.61,D
-11.73456,31.87101,325.06,1.02,1.01,2023-10-07,750,Terra,MODIS,30,6.1NRT,306.82,9.33,D
-11.73392,27.02853,322.41,1.43,1.18,2023-10-07,750,Terra,MODIS,65,6.1NRT,302.57,12.51,D
-11.73259,30.39728,321.09,1.01,1,2023-10-07,750,Terra,MODIS,36,6.1NRT,305.66,9.39,D
-11.73186,27.01556,323.5,1.43,1.18,2023-10-07,750,Terra,MODIS,68,6.1NRT,303.69,14.89,D
-11.72777,31.30776,325.68,1,1,2023-10-07,750,Terra,MODIS,60,6.1NRT,309.47,8.36,D
-11.72557,31.87228,331.64,1.02,1.01,2023-10-07,750,Terra,MODIS,72,6.1NRT,307.38,17.36,D
-11.71659,31.87355,329.53,1.02,1.01,2023-10-07,750,Terra,MODIS,61,6.1NRT,307.03,14.21,D
-11.71528,31.86435,326.57,1.02,1.01,2023-10-07,750,Terra,MODIS,33,6.1NRT,306.75,9.98,D
-11.69586,31.79211,365.16,1.02,1.01,2023-10-07,750,Terra,MODIS,100,6.1NRT,310.6,86.06,D
-11.69455,31.78294,325.77,1.02,1.01,2023-10-07,750,Terra,MODIS,44,6.1NRT,307.42,6.48,D
-11.68215,24.92755,319.02,2.04,1.39,2023-10-07,750,Terra,MODIS,39,6.1NRT,299.79,20.35,D
-11.60579,30.71826,328.97,1,1,2023-10-07,750,Terra,MODIS,41,6.1NRT,312.01,10.55,D
-11.59267,31.90691,328.42,1.02,1.01,2023-10-07,750,Terra,MODIS,60,6.1NRT,310.49,10.61,D
-11.58473,31.7862,328.81,1.02,1.01,2023-10-07,750,Terra,MODIS,66,6.1NRT,311.27,8.59,D
-11.57834,27.9914,320.05,1.25,1.11,2023-10-07,750,Terra,MODIS,34,6.1NRT,303.83,10.04,D
-11.57658,27.98022,320.93,1.25,1.11,2023-10-07,750,Terra,MODIS,47,6.1NRT,303.89,11.73,D
-11.5685,27.99296,329.67,1.25,1.11,2023-10-07,750,Terra,MODIS,75,6.1NRT,305.44,24.19,D
-11.56673,27.98177,337.38,1.25,1.11,2023-10-07,750,Terra,MODIS,84,6.1NRT,306.5,39.72,D
-11.55356,32.02232,326.03,1.03,1.01,2023-10-07,750,Terra,MODIS,55,6.1NRT,308.19,10.94,D
-11.54898,30.89832,350.01,1,1,2023-10-07,750,Terra,MODIS,94,6.1NRT,314.65,44.55,D
-11.54455,32.02359,348.09,1.03,1.01,2023-10-07,750,Terra,MODIS,92,6.1NRT,309.64,46.59,D
-11.54324,32.01432,337.73,1.03,1.01,2023-10-07,750,Terra,MODIS,82,6.1NRT,307.33,27.04,D
-11.54101,31.22762,325.83,1,1,2023-10-07,750,Terra,MODIS,62,6.1NRT,310.81,7.4,D
-11.52421,30.86239,353.73,1,1,2023-10-07,750,Terra,MODIS,96,6.1NRT,313.49,52.61,D
-11.52289,30.85339,333.89,1,1,2023-10-07,750,Terra,MODIS,79,6.1NRT,311.56,15.82,D
-11.51667,28.77975,329.62,1.13,1.06,2023-10-07,750,Terra,MODIS,75,6.1NRT,307.14,17.02,D
-11.48648,26.20126,318.23,1.65,1.26,2023-10-07,750,Terra,MODIS,54,6.1NRT,299.34,13.32,D
-11.48604,31.29681,328.29,1,1,2023-10-07,750,Terra,MODIS,52,6.1NRT,311.11,8.2,D
-11.48404,26.18633,323.79,1.65,1.26,2023-10-07,750,Terra,MODIS,70,6.1NRT,300.56,25.57,D
-11.44676,29.28101,329.29,1.08,1.04,2023-10-07,750,Terra,MODIS,75,6.1NRT,307.33,13.98,D
-11.43798,31.02805,327.89,1,1,2023-10-07,750,Terra,MODIS,69,6.1NRT,309.76,10.21,D
-11.42619,30.94711,326.98,1,1,2023-10-07,750,Terra,MODIS,67,6.1NRT,310.94,8.51,D
-11.42515,31.83065,328.63,1.02,1.01,2023-10-07,750,Terra,MODIS,51,6.1NRT,311.15,9.26,D
-11.42488,30.93812,330.46,1,1,2023-10-07,750,Terra,MODIS,74,6.1NRT,310.6,12.7,D
-11.41964,30.90213,328.3,1,1,2023-10-07,750,Terra,MODIS,70,6.1NRT,310.99,9.82,D
-11.41862,30.95741,330.46,1,1,2023-10-07,750,Terra,MODIS,64,6.1NRT,309.63,11.72,D
-11.4044,30.23228,328.6,1.02,1.01,2023-10-07,750,Terra,MODIS,71,6.1NRT,306.24,17.63,D
-11.38169,24.22556,316.4,2.35,1.48,2023-10-07,750,Terra,MODIS,62,6.1NRT,294.79,22.65,D
-11.37108,28.90776,328.09,1.12,1.06,2023-10-07,750,Terra,MODIS,73,6.1NRT,306.58,13.46,D
-11.36779,31.05397,334.02,1,1,2023-10-07,750,Terra,MODIS,79,6.1NRT,312.19,16.01,D
-11.36028,28.77418,332.22,1.14,1.06,2023-10-07,750,Terra,MODIS,79,6.1NRT,307.14,19.37,D
-11.35599,29.29113,335.78,1.08,1.04,2023-10-07,750,Terra,MODIS,83,6.1NRT,307.94,23.49,D
-11.35453,29.2814,328.83,1.08,1.04,2023-10-07,750,Terra,MODIS,74,6.1NRT,308.38,12.82,D
-11.35134,31.06555,327.19,1,1,2023-10-07,750,Terra,MODIS,60,6.1NRT,310.21,7.16,D
-11.35003,31.05656,326.84,1,1,2023-10-07,750,Terra,MODIS,53,6.1NRT,310.27,7.06,D
-11.34678,29.29254,328.6,1.08,1.04,2023-10-07,750,Terra,MODIS,73,6.1NRT,308.33,12.59,D
-11.33877,32.06524,329.81,1.03,1.01,2023-10-07,750,Terra,MODIS,52,6.1NRT,311.68,9.94,D
-11.33747,32.05602,327.97,1.03,1.01,2023-10-07,750,Terra,MODIS,49,6.1NRT,310.8,7.64,D
-11.32835,31.03217,337.15,1,1,2023-10-07,750,Terra,MODIS,83,6.1NRT,312.26,21.8,D
-11.32704,31.02318,340.72,1,1,2023-10-07,750,Terra,MODIS,86,6.1NRT,312.62,27.45,D
-11.28096,31.09104,325.17,1,1,2023-10-07,750,Terra,MODIS,39,6.1NRT,309.25,6.5,D
-11.28003,31.01168,332.66,1,1,2023-10-07,750,Terra,MODIS,76,6.1NRT,313.37,15.4,D
-11.27888,27.98305,325.49,1.26,1.12,2023-10-07,750,Terra,MODIS,29,6.1NRT,305.44,9.69,D
-11.27463,29.30026,328.72,1.08,1.04,2023-10-07,750,Terra,MODIS,73,6.1NRT,307.78,12.32,D
-11.26483,26.60887,319.24,1.55,1.23,2023-10-07,750,Terra,MODIS,57,6.1NRT,298.79,14.21,D
-11.26258,26.59502,317.49,1.56,1.23,2023-10-07,750,Terra,MODIS,47,6.1NRT,298.85,11.65,D
-11.26067,26.65187,329.81,1.54,1.22,2023-10-07,750,Terra,MODIS,78,6.1NRT,301,32.38,D
-11.25844,26.6382,329.81,1.55,1.23,2023-10-07,750,Terra,MODIS,78,6.1NRT,300.3,33.29,D
-11.25657,26.64514,342.91,1.55,1.23,2023-10-07,750,Terra,MODIS,90,6.1NRT,301.25,69.43,D
-11.25415,25.12458,321.22,2.01,1.38,2023-10-07,750,Terra,MODIS,71,6.1NRT,298.75,29.22,D
-11.25018,26.37934,320.37,1.62,1.25,2023-10-07,750,Terra,MODIS,57,6.1NRT,301.83,14.15,D
-11.23291,31.13475,326.5,1,1,2023-10-07,750,Terra,MODIS,55,6.1NRT,309.76,7.38,D
-11.23161,31.12576,327.06,1,1,2023-10-07,750,Terra,MODIS,64,6.1NRT,308.11,8.78,D
-11.20249,30.86376,370.75,1,1,2023-10-07,750,Terra,MODIS,100,6.1NRT,311.64,102.68,D
-11.20117,30.85476,324.65,1,1,2023-10-07,750,Terra,MODIS,46,6.1NRT,309.08,6.25,D
-11.152,28.80823,337.73,1.14,1.06,2023-10-07,750,Terra,MODIS,84,6.1NRT,308.61,28.17,D
-11.10667,24.0676,318.92,2.45,1.51,2023-10-07,750,Terra,MODIS,69,6.1NRT,295.75,31.96,D
-11.09959,26.96021,323.28,1.48,1.2,2023-10-07,750,Terra,MODIS,65,6.1NRT,302.63,12.6,D
-10.96155,26.80952,324.94,1.52,1.22,2023-10-07,750,Terra,MODIS,66,6.1NRT,302.86,14.94,D
-10.88751,27.30465,323.58,1.41,1.18,2023-10-07,750,Terra,MODIS,53,6.1NRT,303.84,14.36,D
-10.8749,28.80651,324.66,1.15,1.07,2023-10-07,750,Terra,MODIS,59,6.1NRT,307.25,8.28,D
-10.86851,28.76518,328.1,1.16,1.07,2023-10-07,750,Terra,MODIS,69,6.1NRT,308.69,12.63,D
-10.83812,27.78143,326.64,1.31,1.14,2023-10-07,750,Terra,MODIS,67,6.1NRT,307.2,12.18,D
-10.79971,27.99716,327.41,1.28,1.12,2023-10-07,750,Terra,MODIS,68,6.1NRT,302.23,19.74,D
-10.78975,27.9986,345.08,1.28,1.12,2023-10-07,750,Terra,MODIS,90,6.1NRT,305.22,58.21,D
-10.69476,27.21085,323.9,1.44,1.19,2023-10-07,750,Terra,MODIS,63,6.1NRT,304.73,9.77,D
-10.68977,27.21788,325.39,1.44,1.19,2023-10-07,750,Terra,MODIS,67,6.1NRT,304.48,11.54,D
-10.64437,26.9963,324.76,1.49,1.21,2023-10-07,750,Terra,MODIS,64,6.1NRT,304.39,13.35,D
-23.40609,34.80022,318.1,2.06,1.4,2023-10-07,752,Terra,MODIS,52,6.1NRT,304.87,16.48,D
-23.40258,34.78703,322.59,2.05,1.39,2023-10-07,752,Terra,MODIS,67,6.1NRT,305.75,26.07,D
-23.33436,35.25522,319.75,2.22,1.44,2023-10-07,752,Terra,MODIS,36,6.1NRT,305,17.34,D
-23.33364,35.23925,322.09,2.21,1.44,2023-10-07,752,Terra,MODIS,66,6.1NRT,303.99,26.86,D
-23.29798,34.88024,322.7,2.08,1.4,2023-10-07,752,Terra,MODIS,66,6.1NRT,305.66,31.11,D
-23.29684,34.88609,321.55,2.08,1.4,2023-10-07,752,Terra,MODIS,65,6.1NRT,305.35,29.43,D
-22.85863,32.5311,321.2,1.41,1.17,2023-10-07,752,Terra,MODIS,63,6.1NRT,305.2,10.34,D
-22.75167,32.16927,347.41,1.33,1.14,2023-10-07,752,Terra,MODIS,93,6.1NRT,302.13,72.12,D
-22.64593,32.28836,317.99,1.35,1.15,2023-10-07,752,Terra,MODIS,34,6.1NRT,302.87,7.09,D
-22.38486,35.34468,320.06,2.19,1.43,2023-10-07,752,Terra,MODIS,45,6.1NRT,303.38,28.49,D
-22.37201,35.34615,319.2,2.19,1.43,2023-10-07,752,Terra,MODIS,49,6.1NRT,302.47,27.31,D
-22.37066,35.33158,322.27,2.18,1.43,2023-10-07,752,Terra,MODIS,52,6.1NRT,301.63,32.46,D
-22.3699,35.32508,316.29,2.18,1.43,2023-10-07,752,Terra,MODIS,24,6.1NRT,301.02,16.33,D
-22.29425,33.34459,322.42,1.57,1.23,2023-10-07,752,Terra,MODIS,65,6.1NRT,304.63,15.15,D
-22.12149,32.33819,322.05,1.34,1.15,2023-10-07,752,Terra,MODIS,33,6.1NRT,303.31,11.07,D
-22.11996,32.32533,334.23,1.34,1.15,2023-10-07,752,Terra,MODIS,82,6.1NRT,304.01,34.16,D
-22.11276,32.35247,323.88,1.34,1.15,2023-10-07,752,Terra,MODIS,45,6.1NRT,303.59,13.22,D
-22.11275,32.3322,349.22,1.34,1.15,2023-10-07,752,Terra,MODIS,94,6.1NRT,305.64,69.37,D
-22.11123,32.33958,341.52,1.34,1.15,2023-10-07,752,Terra,MODIS,88,6.1NRT,304.65,49.52,D
-22.1097,32.32672,336.65,1.34,1.15,2023-10-07,752,Terra,MODIS,78,6.1NRT,305.57,36.66,D
-22.1057,32.35932,334.35,1.34,1.15,2023-10-07,752,Terra,MODIS,76,6.1NRT,304.09,30.52,D
-22.09702,32.37363,326.03,1.35,1.15,2023-10-07,752,Terra,MODIS,33,6.1NRT,303.88,14.58,D
-22.02464,33.67721,321.13,1.64,1.26,2023-10-07,752,Terra,MODIS,63,6.1NRT,298.29,24.03,D
-21.99301,33.20666,344.58,1.52,1.22,2023-10-07,752,Terra,MODIS,91,6.1NRT,303.49,73.26,D
-21.9913,33.19213,322.18,1.51,1.21,2023-10-07,752,Terra,MODIS,43,6.1NRT,302.67,14.63,D
-21.98212,33.20805,325.68,1.52,1.22,2023-10-07,752,Terra,MODIS,63,6.1NRT,303.6,21.02,D
